Order_ID,Date,Restaurant,Food_Item,Category,Price,Quantity,Delivery_Time_Minutes,City,Customer_Rating,Payment_Method
103906,22-01-2024,Pasta Point,Sushi,Japanese,781.3,8,83,DELHI,3,UPI
103907,04-03-2024,Sushi World,Biryani,Indian,1078.49,4,56,DELHI,4.6,Wallet
103908,24-04-2024,Tandoori Express,Pasta,Italian,1071.24,5,13,delhi,1.4,Wallet
103909,25-01-2024,Spice Villa,Sandwich,Snacks,946.05,3,59,bangalore,4.3,UPI
103910,05-02-2024,Biryani House,Paneer Tikka,Indian,-486,8,28,mumbai,1.6,UPI
103911,16-03-2024,Sushi World,Salad,Healthy,1316.41,7,20,DELHI,2,Wallet
103912,10-03-2024,Tandoori Express,Sandwich,Snacks,947.66,8,21,Delhi,2.2,Card
103913,10-06-2024,Healthy Bites,Coffee,Beverages,1119.62,6,54,mumbai,3.3,Card
103914,03-06-2024,Sushi World,Sandwich,Snacks,611.38,6,10,Bangalore,3.6,Card
103915,01-01-2024,Spice Villa,Coffee,Beverages,1193.54,8,-5,bangalore,4.2,UPI
103916,13-03-2024,Burger Hub,Pasta,Italian,1016.32,2,46,Hyderabad,2.9,UPI
103917,23-05-2024,Pizza Nation,Salad,Healthy,1394.42,4,late,Kolkata,4.4,UPI
103918,15-02-2024,Biryani House,Burger,Fast Food,1292.25,3,14,Delhi,1.5,Card
103919,03-02-2024,Sushi World,Pasta,Italian,1043.81,2,30,Hyderabad,4.1,Cash
103920,02-04-2024,Pasta Point,Pasta,Italian,101.95,3,86,Hyderabad,4.2,UPI
103921,17-03-2024,Healthy Bites,Noodles,Chinese,1129.66,4,14,Delhi,4.4,Wallet
103922,09-05-2024,Burger Hub,Coffee,Beverages,763.26,6,,Kolkata,2.5,Card
103923,16-04-2024,Spice Villa,Paneer Tikka,Indian,150.98,6,33,Delhi,4.4,Cash
103924,29-05-2024,Healthy Bites,Paneer Tikka,Indian,728.54,5,23,Mumbai,1.4,Wallet
103925,03-06-2024,Wok Station,Sushi,Japanese,432.31,6,12,Kolkata,1.6,Card
103926,20-03-2024,Sushi World,Sandwich,Snacks,405.55,8,64,Pune,1.3,UPI
103927,20-06-2024,Pasta Point,Paneer Tikka,Indian,1390.83,6,20,Chennai,2.2,Cash
103928,30-03-2024,Biryani House,Burger,Fast Food,932.27,1,34,delhi,4.3,Wallet
103929,14-06-2024,Sushi World,Pasta,Italian,1439.88,2,78,bangalore,4.7,UPI
103930,29-01-2024,Tandoori Express,Pizza,Fast Food,849.6,2,28,,5,Card
103931,29-02-2024,Tandoori Express,Paneer Tikka,Indian,1350.13,7,84,bangalore,2.9,Wallet
103932,28-06-2024,Wok Station,Sushi,Japanese,396.7,8,12,Kolkata,4,Cash
103933,25-05-2024,Pizza Nation,Pizza,Fast Food,not_available,5,59,Bangalore,2.1,Cash
103934,25-04-2024,Healthy Bites,Sandwich,Snacks,791.55,8,52,Bangalore,1.3,Card
103935,08-01-2024,Cafe Aroma,Biryani,Indian,1362.26,three,42,mumbai,3.4,Card
103936,25-02-2024,Wok Station,Burger,Fast Food,1327.38,6,79,Mumbai,3.1,Cash
103937,01-01-2024,Biryani House,Salad,Healthy,1156.82,7,40,Hyderabad,2.8,Cash
103938,24-03-2024,Tandoori Express,Salad,Healthy,,2,58,Delhi,1.1,Wallet
103939,03-04-2024,Sushi World,Noodles,Chinese,490.81,6,35,,1.3,Wallet
103940,15-04-2024,Pasta Point,Salad,Healthy,881.87,8,23,Kolkata,4.1,Cash
103941,21-01-2024,Biryani House,Burger,Fast Food,1212.21,7,90,Delhi,1.7,UPI
103942,19-05-2024,Biryani House,Burger,Fast Food,825.84,7,32,Pune,4.7,Cash
103943,20-03-2024,Biryani House,Pasta,Italian,219.87,2,67,bangalore,4.4,Wallet
103944,30-03-2024,Burger Hub,Salad,Healthy,-121,7,21,Chennai,2,Card
103945,invalid_date,Healthy Bites,Pizza,Fast Food,441.06,1,18,Hyderabad,3.6,Cash
103946,30-03-2024,Tandoori Express,Noodles,Chinese,506.99,7,57,Hyderabad,1.4,Wallet
103947,28-06-2024,Healthy Bites,Biryani,Indian,1207.14,8,59,mumbai,2.9,Card
103948,29-03-2024,Burger Hub,Pasta,Italian,421.67,6,85,delhi,2.6,Cash
103949,10-05-2024,Tandoori Express,Pasta,Italian,162.91,4,51,delhi,-1,UPI
103950,invalid_date,Biryani House,Pasta,Italian,1182.53,4,87,Chennai,2.4,Wallet
103951,07-03-2024,Cafe Aroma,Pasta,Italian,797.01,4,65,Chennai,2.3,Cash
103952,24-06-2024,Wok Station,Pizza,Fast Food,367.2,3,17,mumbai,2.3,Wallet
103953,26-02-2024,Tandoori Express,Coffee,Beverages,-328,2,53,bangalore,3.8,UPI
103954,08-02-2024,Biryani House,Sandwich,Snacks,1054.74,5,40,DELHI,2.2,Wallet
103955,03-02-2024,Pasta Point,Sushi,Japanese,742.88,two,36,bangalore,1.8,Cash
103956,23-01-2024,Burger Hub,Coffee,Beverages,301.44,6,43,Bangalore,4.3,Cash
103957,31-05-2024,Pizza Nation,Pasta,Italian,350.42,4,19,mumbai,3.9,Card
103958,27-01-2024,Biryani House,Noodles,Chinese,1126.36,7,35,,4.3,UPI
103959,07-06-2024,Sushi World,Burger,Fast Food,600.84,5,66,DELHI,2.4,UPI
103960,20-03-2024,Burger Hub,Burger,Fast Food,342.58,3,67,Mumbai,5,UPI
103961,06-06-2024,Pizza Nation,Noodles,Chinese,964.04,3,18,Delhi,1.5,UPI
103962,26-06-2024,Cafe Aroma,Burger,Fast Food,689.13,1,24,Mumbai,1.4,Cash
103963,29-05-2024,Pizza Nation,Burger,Fast Food,-65,1,33,bangalore,1.2,Wallet
103964,15-05-2024,Cafe Aroma,Sandwich,Snacks,206.3,6,33,Hyderabad,4.1,UPI
103965,14-04-2024,Burger Hub,Paneer Tikka,Indian,1200.72,5,79,,1.1,Wallet
103966,18-04-2024,Biryani House,Noodles,Chinese,646.45,6,31,delhi,1.4,UPI
103967,19-05-2024,Pasta Point,Sushi,Japanese,448.02,2,61,delhi,-1,UPI
103968,19-06-2024,Spice Villa,Pasta,Italian,1093.41,5,48,Hyderabad,3.1,Card
103969,03-02-2024,Pasta Point,Sushi,Japanese,452.72,6,89,Delhi,1.4,Wallet
103970,03-02-2024,Sushi World,Pizza,Fast Food,902.66,3,46,Hyderabad,1.5,Card
103971,23-04-2024,Tandoori Express,Noodles,Chinese,1391.84,3,83,Delhi,4.3,Wallet
103972,11-02-2024,Biryani House,Coffee,Beverages,1027.43,-1,late,Chennai,3.2,Card
103973,22-01-2024,Healthy Bites,Biryani,Indian,931.11,4,30,,3.7,UPI
103974,25-01-2024,Burger Hub,Noodles,Chinese,963.82,6,56,mumbai,6,Wallet
103975,10-04-2024,Biryani House,Pasta,Italian,553.81,7,70,Pune,3.8,Wallet
103976,30-03-2024,Tandoori Express,Pasta,Italian,797.67,5,56,mumbai,4.3,Wallet
103977,01-01-2024,Sushi World,Noodles,Chinese,178.96,4,43,Pune,2.1,UPI
103978,01-04-2024,Pizza Nation,Pasta,Italian,1463.24,5,36,Mumbai,4.9,Cash
103979,20-03-2024,Healthy Bites,Sandwich,Snacks,1091.74,,29,Chennai,1.7,Wallet
103980,12-02-2024,Healthy Bites,Salad,Healthy,1244.56,7,35,bangalore,1.6,Wallet
103981,03-04-2024,Burger Hub,Sushi,Japanese,106.11,0,47,Hyderabad,2.6,Card
103982,05-03-2024,Burger Hub,Paneer Tikka,Indian,280.39,6,16,Mumbai,2.4,Wallet
103983,10-06-2024,Cafe Aroma,Sushi,Japanese,396.17,,65,Kolkata,1.1,UPI
103984,11-02-2024,Pizza Nation,Pasta,Italian,-460,8,54,,4.9,Card
103985,14-01-2024,Pasta Point,Noodles,Chinese,-355,1,76,DELHI,3.9,Card
103986,08-01-2024,Healthy Bites,Paneer Tikka,Indian,1431.67,7,74,Pune,1.1,Card
103987,06-03-2024,Wok Station,Pasta,Italian,1436.17,1,37,delhi,2.7,Wallet
103988,02-01-2024,Biryani House,Biryani,Indian,-304,1,54,Chennai,3.5,UPI
103989,30-03-2024,Biryani House,Paneer Tikka,Indian,876.55,1,75,Delhi,1.4,Card
103990,27-01-2024,Spice Villa,Sushi,Japanese,500.2,5,49,Pune,2.2,Wallet
103991,14-06-2024,Healthy Bites,Coffee,Beverages,1282.89,-1,30,Pune,1.5,Cash
103992,30-04-2024,Cafe Aroma,Pizza,Fast Food,480.37,0,39,Hyderabad,6,Cash
103993,07-04-2024,Pizza Nation,Sushi,Japanese,1009.35,3,74,Chennai,2.9,Card
103994,22-02-2024,Cafe Aroma,Pizza,Fast Food,1185.63,7,66,delhi,4.3,Wallet
103995,05-02-2024,Sushi World,Sushi,Japanese,1007.34,2,76,Chennai,4.2,Cash
103996,24-03-2024,Wok Station,Salad,Healthy,776.78,7,44,delhi,1.8,Cash
103997,10-03-2024,Spice Villa,Burger,Fast Food,1221.5,4,44,delhi,4.1,Cash
103998,01-05-2024,Burger Hub,Pasta,Italian,998.67,8,81,delhi,2.3,Card
103999,02-05-2024,Sushi World,Pasta,Italian,160.22,3,78,Kolkata,4.4,Cash
104000,25-03-2024,Burger Hub,Coffee,Beverages,735.11,6,34,Pune,2.2,Card
104001,09-06-2024,Burger Hub,Coffee,Beverages,628.36,6,47,Delhi,2.7,Wallet
104002,10-05-2024,Healthy Bites,Pasta,Italian,266.79,4,76,,4.9,UPI
104003,invalid_date,Tandoori Express,Biryani,Indian,472.83,8,15,Mumbai,3.3,Card
104004,03-02-2024,Healthy Bites,Salad,Healthy,1438.05,5,-5,Kolkata,2.7,Card
104005,29-03-2024,Tandoori Express,Paneer Tikka,Indian,1323.04,8,43,Chennai,2.3,UPI
104006,invalid_date,Burger Hub,Salad,Healthy,692.43,3,76,Pune,4.8,UPI
104007,02-01-2024,Biryani House,Paneer Tikka,Indian,678.17,3,64,DELHI,2.3,UPI
104008,14-02-2024,Pizza Nation,Pasta,Italian,857.59,1,50,DELHI,4.3,UPI
104009,22-05-2024,Biryani House,Pasta,Italian,513.06,2,60,Pune,3.1,Cash
104010,02-02-2024,Wok Station,Sushi,Japanese,924.71,3,31,,4.8,Card
104011,07-02-2024,Cafe Aroma,Salad,Healthy,908.86,1,22,delhi,2.6,UPI
104012,18-03-2024,Biryani House,Biryani,Indian,1063.86,3,43,DELHI,2.4,UPI
104013,28-03-2024,Burger Hub,Coffee,Beverages,1320.07,8,42,Chennai,1.7,UPI
104014,07-02-2024,Sushi World,Burger,Fast Food,811.46,1,66,Delhi,4.4,Wallet
104015,09-05-2024,Wok Station,Burger,Fast Food,987.46,4,58,Kolkata,2.5,Wallet
104016,07-05-2024,Pizza Nation,Coffee,Beverages,1374.62,4,52,Hyderabad,3,Cash
104017,15-03-2024,Sushi World,Pasta,Italian,1400.95,5,17,Chennai,3.4,Wallet
104018,09-02-2024,Healthy Bites,Pizza,Fast Food,1413.54,2,15,Delhi,3.5,Card
104019,24-04-2024,Spice Villa,Pasta,Italian,268.62,7,67,delhi,4.6,Wallet
104020,12-01-2024,Pizza Nation,Burger,Fast Food,536.07,7,47,Chennai,2.5,Card
104021,04-05-2024,Tandoori Express,Sushi,Japanese,1201.1,1,72,Kolkata,3.8,Cash
104022,24-02-2024,Burger Hub,Biryani,Indian,1467.45,3,10,delhi,1,Wallet
104023,03-01-2024,Pasta Point,Pizza,Fast Food,1201.81,-1,17,Bangalore,1.9,Card
104024,10-03-2024,Pizza Nation,Biryani,Indian,433.99,2,83,Kolkata,3.8,Cash
104025,03-05-2024,Wok Station,Paneer Tikka,Indian,598.27,8,32,Hyderabad,1.5,UPI
104026,15-02-2024,Sushi World,Sandwich,Snacks,1074.79,7,83,bangalore,1.2,Wallet
104027,06-03-2024,Cafe Aroma,Sandwich,Snacks,1369.07,2,84,Chennai,3.3,Cash
104028,30-03-2024,Cafe Aroma,Coffee,Beverages,1427.55,5,45,delhi,1.5,Card
104029,14-05-2024,Spice Villa,Sushi,Japanese,1460.07,8,23,Bangalore,4,Card
104030,13-02-2024,Sushi World,Pasta,Italian,,3,57,,3.7,UPI
104031,10-02-2024,Pizza Nation,Biryani,Indian,1075.51,2,59,Chennai,1.9,Card
104032,10-04-2024,Biryani House,Paneer Tikka,Indian,705.87,5,55,Bangalore,4.7,Wallet
104033,26-06-2024,Burger Hub,Sushi,Japanese,1205.2,7,86,bangalore,1.4,UPI
104034,invalid_date,Spice Villa,Paneer Tikka,Indian,1163.86,4,12,Kolkata,4,Cash
104035,14-04-2024,Burger Hub,Pizza,Fast Food,,2,76,Pune,1.6,Card
104036,08-06-2024,Healthy Bites,Pizza,Fast Food,1043.99,two,75,DELHI,1.8,Wallet
104037,06-05-2024,Tandoori Express,Sushi,Japanese,456.43,5,71,DELHI,2.8,Card
104038,09-04-2024,Biryani House,Sushi,Japanese,1115.04,2,13,Hyderabad,2.6,Card
104039,06-04-2024,Burger Hub,Pasta,Italian,613.81,7,78,Kolkata,1.8,UPI
104040,08-01-2024,Healthy Bites,Noodles,Chinese,1272.29,1,76,DELHI,3,Cash
104041,09-04-2024,Pizza Nation,Pasta,Italian,1355.56,2,71,,1.7,Card
104042,17-02-2024,Healthy Bites,Pizza,Fast Food,530.03,5,72,Kolkata,4.2,Card
104043,08-05-2024,Pizza Nation,Burger,Fast Food,583.87,1,late,delhi,,UPI
104044,13-02-2024,Biryani House,Sushi,Japanese,644.22,8,13,mumbai,1.4,Cash
104045,29-01-2024,Healthy Bites,Paneer Tikka,Indian,1488.58,4,78,Pune,2,Cash
104046,10-05-2024,Cafe Aroma,Paneer Tikka,Indian,952.88,2,51,mumbai,1.6,Wallet
104047,28-05-2024,Sushi World,Noodles,Chinese,557.09,5,,,2.4,Card
104048,29-06-2024,Pizza Nation,Burger,Fast Food,not_available,8,53,DELHI,3.9,UPI
104049,09-03-2024,Healthy Bites,Noodles,Chinese,1099.38,3,33,Pune,1.7,Card
104050,01-03-2024,Burger Hub,Noodles,Chinese,98.97,3,64,Chennai,2.8,Wallet
104051,03-05-2024,Sushi World,Sandwich,Snacks,1442.93,2,79,mumbai,-1,Cash
104052,07-05-2024,Healthy Bites,Paneer Tikka,Indian,1442.28,8,31,Kolkata,3.9,Cash
104053,05-06-2024,Cafe Aroma,Biryani,Indian,-444,1,33,Bangalore,4.7,Cash
104054,12-04-2024,Wok Station,Noodles,Chinese,507.07,5,26,DELHI,4.3,UPI
104055,08-06-2024,Sushi World,Paneer Tikka,Indian,1361.76,8,75,Kolkata,1.8,Cash
104056,21-01-2024,Wok Station,Noodles,Chinese,1448.3,5,23,bangalore,3.4,Cash
104057,11-04-2024,Wok Station,Burger,Fast Food,453.12,2,42,DELHI,3.4,Wallet
104058,01-05-2024,Burger Hub,Noodles,Chinese,1090.28,6,74,Pune,1.8,Wallet
104059,09-05-2024,Wok Station,Sandwich,Snacks,684.71,1,52,mumbai,3.3,Card
104060,23-06-2024,Sushi World,Coffee,Beverages,198.56,6,69,bangalore,2.9,Cash
104061,29-02-2024,Pasta Point,Sandwich,Snacks,864,4,57,Chennai,2.1,Card
104062,13-06-2024,Pizza Nation,Sushi,Japanese,180.72,7,70,bangalore,4.7,UPI
104063,invalid_date,Cafe Aroma,Salad,Healthy,966.04,1,26,Kolkata,4.2,Card
104064,11-06-2024,Cafe Aroma,Sushi,Japanese,224.75,5,62,Mumbai,-1,UPI
104065,28-05-2024,Biryani House,Biryani,Indian,1066.22,4,38,DELHI,1.4,Card
104066,07-03-2024,Wok Station,Sushi,Japanese,900.71,3,60,Chennai,2.3,Cash
104067,29-04-2024,Healthy Bites,Burger,Fast Food,295.35,two,63,Kolkata,4.4,Wallet
104068,15-04-2024,Tandoori Express,Sushi,Japanese,1384.87,2,28,DELHI,3.8,Card
104069,10-02-2024,Pasta Point,Pasta,Italian,200.81,4,68,delhi,3.3,Wallet
104070,01-05-2024,Cafe Aroma,Salad,Healthy,613.87,4,13,Delhi,3.7,Cash
104071,08-03-2024,Biryani House,Coffee,Beverages,1367.32,1,47,Chennai,4.6,Card
104072,23-06-2024,Biryani House,Burger,Fast Food,1296.04,3,38,Hyderabad,2.3,Wallet
104073,12-03-2024,Spice Villa,Salad,Healthy,775.83,,54,,1.4,Wallet
104074,14-06-2024,Wok Station,Salad,Healthy,874.79,4,68,Kolkata,4.5,Wallet
104075,19-06-2024,Spice Villa,Burger,Fast Food,491.62,7,56,delhi,2.4,UPI
104076,03-04-2024,Healthy Bites,Pizza,Fast Food,884.76,6,34,Delhi,2.3,Cash
104077,02-04-2024,Cafe Aroma,Paneer Tikka,Indian,888.37,6,89,Hyderabad,4.9,Cash
104078,10-06-2024,Pasta Point,Sushi,Japanese,1400.28,,74,Mumbai,2.9,Wallet
104079,04-06-2024,Tandoori Express,Burger,Fast Food,174.7,2,10,DELHI,-1,Cash
104080,12-05-2024,Burger Hub,Burger,Fast Food,862.75,3,52,DELHI,4.8,UPI
104081,07-05-2024,Healthy Bites,Pasta,Italian,-214,2,12,,4.4,UPI
104082,12-05-2024,Sushi World,Paneer Tikka,Indian,1227.84,1,11,DELHI,2,UPI
104083,17-06-2024,Wok Station,Noodles,Chinese,1487.46,4,90,delhi,3.7,Wallet
104084,04-03-2024,Spice Villa,Noodles,Chinese,739.8,4,67,Bangalore,2.8,Card
104085,02-02-2024,Wok Station,Biryani,Indian,1276.48,4,60,bangalore,1.6,UPI
104086,15-04-2024,Wok Station,Sushi,Japanese,414.6,3,39,Chennai,1.3,Card
104087,16-01-2024,Sushi World,Burger,Fast Food,1207.41,5,20,Chennai,3.8,Cash
104088,14-01-2024,Pizza Nation,Burger,Fast Food,107.85,4,56,Hyderabad,3.3,UPI
104089,15-03-2024,Burger Hub,Sushi,Japanese,1271.1,1,71,bangalore,2.6,Card
104090,26-06-2024,Wok Station,Noodles,Chinese,300.8,8,76,mumbai,2.3,Card
104091,20-03-2024,Healthy Bites,Pasta,Italian,781.05,two,26,DELHI,4.3,UPI
104092,04-06-2024,Pizza Nation,Pasta,Italian,162.39,6,75,delhi,4.9,Card
104093,05-03-2024,Burger Hub,Pasta,Italian,1074.62,8,67,Hyderabad,1.5,UPI
104094,25-02-2024,Cafe Aroma,Sandwich,Snacks,382.66,4,72,Mumbai,2.4,Card
104095,20-04-2024,Biryani House,Coffee,Beverages,389.13,7,78,mumbai,1.6,Wallet
104096,10-05-2024,Healthy Bites,Paneer Tikka,Indian,570.33,8,13,Kolkata,3.8,Cash
104097,27-04-2024,Tandoori Express,Sushi,Japanese,260.18,4,69,Bangalore,3.5,Wallet
104098,01-06-2024,Pizza Nation,Pizza,Fast Food,572.94,6,15,delhi,2.2,Wallet
104099,03-01-2024,Cafe Aroma,Paneer Tikka,Indian,202.68,1,-5,,3.4,UPI
104100,05-04-2024,Wok Station,Salad,Healthy,245.96,3,43,delhi,2.6,Cash
104101,21-05-2024,Healthy Bites,Salad,Healthy,763.67,6,52,,4.4,Cash
104102,27-06-2024,Tandoori Express,Paneer Tikka,Indian,198.66,3,32,Mumbai,1.4,UPI
104103,17-03-2024,Biryani House,Noodles,Chinese,1261.14,3,14,Hyderabad,1.8,Cash
104104,12-03-2024,Cafe Aroma,Noodles,Chinese,1436.31,2,20,bangalore,3.6,UPI
104105,23-02-2024,Pizza Nation,Pizza,Fast Food,628.52,8,18,Pune,3,Card
104106,01-01-2024,Tandoori Express,Sushi,Japanese,349.17,4,29,Hyderabad,4.6,Wallet
104107,15-04-2024,Tandoori Express,Biryani,Indian,415.07,1,45,Chennai,2.8,Cash
104108,26-03-2024,Cafe Aroma,Sandwich,Snacks,974.51,7,24,Mumbai,2.2,Card
104109,12-05-2024,Burger Hub,Sandwich,Snacks,1259.53,8,42,Kolkata,2.4,Card
104110,18-04-2024,Spice Villa,Burger,Fast Food,709.75,7,26,Chennai,4.9,UPI
104111,30-05-2024,Spice Villa,Noodles,Chinese,352.57,5,44,Chennai,4.8,Wallet
104112,05-01-2024,Spice Villa,Sushi,Japanese,not_available,,35,Kolkata,3,Card
104113,23-02-2024,Pasta Point,Pasta,Italian,1112.25,5,39,Hyderabad,2,Wallet
104114,26-02-2024,Tandoori Express,Pasta,Italian,675.55,4,52,DELHI,4.5,UPI
104115,02-05-2024,Biryani House,Coffee,Beverages,641.67,4,42,Bangalore,1.4,Wallet
104116,24-02-2024,Pasta Point,Coffee,Beverages,339.04,3,15,mumbai,,UPI
104117,01-04-2024,Sushi World,Burger,Fast Food,1255.1,4,57,Delhi,4.4,UPI
104118,14-04-2024,Pasta Point,Pizza,Fast Food,664.15,7,82,Kolkata,4,Wallet
104119,20-03-2024,Tandoori Express,Paneer Tikka,Indian,940.17,6,24,Bangalore,3.8,Card
104120,14-06-2024,Spice Villa,Biryani,Indian,787.16,6,29,Pune,1.4,Wallet
104121,25-01-2024,Cafe Aroma,Pizza,Fast Food,648.08,5,75,,3.4,Cash
104122,21-06-2024,Wok Station,Salad,Healthy,939.94,1,43,mumbai,1.5,Cash
104123,15-06-2024,Pasta Point,Salad,Healthy,1482.19,2,64,Hyderabad,3.6,Cash
104124,25-02-2024,Pasta Point,Coffee,Beverages,574.77,4,56,Pune,4.3,Card
104125,12-04-2024,Pasta Point,Salad,Healthy,1063.18,4,86,Hyderabad,2.2,Wallet
104126,25-02-2024,Cafe Aroma,Coffee,Beverages,1243.09,7,44,mumbai,3.2,Card
104127,06-06-2024,Tandoori Express,Pizza,Fast Food,1214.29,4,29,mumbai,1.7,UPI
104128,28-06-2024,Sushi World,Coffee,Beverages,987.63,1,38,Pune,3.9,Wallet
104129,17-01-2024,Tandoori Express,Coffee,Beverages,454.31,7,67,delhi,1,Wallet
104130,22-01-2024,Tandoori Express,Paneer Tikka,Indian,242.79,3,87,Chennai,4.8,Cash
104131,27-05-2024,Pasta Point,Pizza,Fast Food,891.51,5,12,Hyderabad,2.1,Card
104132,03-02-2024,Wok Station,Paneer Tikka,Indian,1012.42,2,46,Chennai,1.3,Card
104133,25-02-2024,Tandoori Express,Burger,Fast Food,1479.31,6,74,Delhi,4.1,Cash
104134,06-03-2024,Sushi World,Burger,Fast Food,1050.56,2,24,delhi,,UPI
104135,15-06-2024,Pasta Point,Sandwich,Snacks,1009.78,8,61,Kolkata,1.9,Cash
104136,23-03-2024,Wok Station,Burger,Fast Food,708.15,,67,Delhi,4.9,Wallet
104137,04-05-2024,Spice Villa,Sushi,Japanese,830.1,6,74,Hyderabad,3.1,Cash
104138,25-05-2024,Cafe Aroma,Sandwich,Snacks,1166.32,5,32,Bangalore,2,UPI
104139,07-04-2024,Burger Hub,Coffee,Beverages,287.63,6,44,Mumbai,4.2,Wallet
104140,12-01-2024,Pasta Point,Burger,Fast Food,1351.42,5,57,Delhi,3,Wallet
104141,13-04-2024,Cafe Aroma,Sushi,Japanese,612.99,4,75,delhi,3.5,Wallet
104142,07-06-2024,Wok Station,Salad,Healthy,1383.55,8,52,Bangalore,1.5,UPI
104143,11-04-2024,Sushi World,Paneer Tikka,Indian,not_available,1,79,Pune,3.8,Card
104144,03-01-2024,Tandoori Express,Coffee,Beverages,1311.73,4,78,Chennai,3.9,Cash
104145,11-01-2024,Pizza Nation,Coffee,Beverages,537.16,1,61,bangalore,3.8,Card
104146,21-05-2024,Pasta Point,Sushi,Japanese,696.43,7,36,delhi,4.9,UPI
104147,15-01-2024,Spice Villa,Paneer Tikka,Indian,1231.49,4,46,Hyderabad,1.7,UPI
104148,29-02-2024,Tandoori Express,Burger,Fast Food,713.29,4,15,Chennai,1.4,UPI
104149,07-01-2024,Biryani House,Coffee,Beverages,572.78,-1,89,Mumbai,1.6,Wallet
104150,29-06-2024,Tandoori Express,Burger,Fast Food,753.5,1,51,Pune,-1,Cash
104151,07-02-2024,Sushi World,Pizza,Fast Food,844.75,7,49,Kolkata,3.2,UPI
104152,21-04-2024,Sushi World,Pizza,Fast Food,1056.55,4,81,,1.9,UPI
104153,17-04-2024,Pizza Nation,Salad,Healthy,1417.8,7,46,Pune,4.6,Card
104154,17-01-2024,Pizza Nation,Sandwich,Snacks,996.2,,84,Chennai,4.7,Card
104155,03-05-2024,Healthy Bites,Sandwich,Snacks,1002.35,,76,DELHI,4.7,UPI
104156,17-05-2024,Tandoori Express,Coffee,Beverages,704.54,1,49,mumbai,1,Card
104157,01-05-2024,Pasta Point,Pasta,Italian,494.06,5,73,Delhi,3.2,UPI
104158,invalid_date,Healthy Bites,Biryani,Indian,1031.89,1,57,Pune,1.3,UPI
104159,18-03-2024,Biryani House,Paneer Tikka,Indian,1079.68,4,21,Delhi,,Card
104160,20-05-2024,Cafe Aroma,Paneer Tikka,Indian,159.51,3,81,Chennai,4.6,Wallet
104161,06-01-2024,Healthy Bites,Sandwich,Snacks,1059.49,8,82,Hyderabad,1.5,Wallet
104162,15-02-2024,Wok Station,Noodles,Chinese,162.43,5,late,bangalore,3.4,Card
104163,09-05-2024,Pizza Nation,Pizza,Fast Food,871.71,6,50,Delhi,4.6,Card
104164,30-05-2024,Cafe Aroma,Paneer Tikka,Indian,1250.37,1,15,Pune,3.6,Cash
104165,23-05-2024,Burger Hub,Coffee,Beverages,258.58,0,12,Chennai,4.3,Card
104166,21-05-2024,Cafe Aroma,Pasta,Italian,314.87,5,39,DELHI,1.8,Cash
104167,07-01-2024,Sushi World,Burger,Fast Food,756.78,two,27,Chennai,4.2,Card
104168,07-04-2024,Pasta Point,Pizza,Fast Food,155.68,4,60,Mumbai,2.1,Card
104169,14-03-2024,Sushi World,Sushi,Japanese,512.27,3,54,Pune,2.8,Card
104170,28-06-2024,Sushi World,Biryani,Indian,160.17,4,15,delhi,4.4,Cash
104171,09-01-2024,Wok Station,Noodles,Chinese,415.41,two,56,Hyderabad,3.1,Card
104172,06-06-2024,Pizza Nation,Paneer Tikka,Indian,1009.7,4,35,,1.3,Wallet
104173,18-02-2024,Pasta Point,Noodles,Chinese,863.01,1,27,mumbai,6,Wallet
104174,18-02-2024,Spice Villa,Paneer Tikka,Indian,604.8,3,45,Hyderabad,1.3,Cash
104175,23-04-2024,Cafe Aroma,Sushi,Japanese,317.48,5,late,Pune,1,Wallet
104176,04-06-2024,Pizza Nation,Burger,Fast Food,877.49,4,66,bangalore,2.2,UPI
104177,24-03-2024,Pizza Nation,Pasta,Italian,394.6,8,51,Kolkata,3,Wallet
104178,18-05-2024,Spice Villa,Pizza,Fast Food,305.16,1,late,Mumbai,3.8,Card
104179,29-06-2024,Burger Hub,Burger,Fast Food,876.1,5,-5,mumbai,3.6,UPI
104180,29-05-2024,Pasta Point,Biryani,Indian,876.94,3,49,Kolkata,3.5,Card
104181,08-06-2024,Cafe Aroma,Pizza,Fast Food,1414.84,5,85,,2.9,UPI
104182,invalid_date,Spice Villa,Paneer Tikka,Indian,-91,8,,Mumbai,1.8,Card
104183,02-03-2024,Tandoori Express,Paneer Tikka,Indian,593.57,3,76,Mumbai,2.2,Cash
104184,30-01-2024,Burger Hub,Sushi,Japanese,109.95,1,10,Delhi,1.4,Wallet
104185,19-03-2024,Pasta Point,Noodles,Chinese,744.83,3,63,mumbai,2,UPI
104186,21-05-2024,Pasta Point,Burger,Fast Food,1395.73,8,55,Pune,,Cash
104187,27-02-2024,Pizza Nation,Salad,Healthy,729.18,6,78,DELHI,1.1,Wallet
104188,10-06-2024,Tandoori Express,Pizza,Fast Food,575.14,5,76,Kolkata,1.9,Wallet
104189,07-03-2024,Burger Hub,Pasta,Italian,1310.14,4,26,DELHI,2.2,Wallet
104190,04-03-2024,Burger Hub,Sushi,Japanese,580.65,3,81,Kolkata,1.7,Cash
104191,13-05-2024,Pasta Point,Sandwich,Snacks,1103.5,6,21,Chennai,3.6,UPI
104192,13-06-2024,Tandoori Express,Coffee,Beverages,145.51,5,21,delhi,4.8,UPI
