Order_ID,Date,Restaurant,Food_Item,Category,Price,Quantity,Delivery_Time_Minutes,City,Customer_Rating,Payment_Method,Date_Flag,Day,Month,Month_Name,Revenue
104345,2024-04-26,Cafe Aroma,Sushi,Japanese,1451.87,4,11.0,pune,3.1,wallet,False,26,4,April,5807.48
104346,2024-01-23,Sushi World,Pasta,Italian,1006.09,1,26.0,delhi,4.2,cash,False,23,1,January,1006.09
104347,2024-04-16,Pizza Nation,Pizza,Fast Food,568.42,6,47.0,pune,2.5,upi,False,16,4,April,3410.5199999999995
104348,2024-06-29,Burger Hub,Coffee,Beverages,976.98,4,70.0,mumbai,4.7,upi,False,29,6,June,3907.92
104349,2024-04-13,Sushi World,Noodles,Chinese,579.16,3,78.0,delhi,2.2,wallet,False,13,4,April,1737.48
104350,2024-05-19,Healthy Bites,Sushi,Japanese,629.73,4,22.0,bangalore,2.2,card,False,19,5,May,2518.92
104351,2024-04-04,Burger Hub,Burger,Fast Food,803.62,7,10.0,mumbai,2.5,card,False,4,4,April,5625.34
104352,2024-01-12,Healthy Bites,Salad,Healthy,1439.72,7,18.0,pune,2.2,card,False,12,1,January,10078.04
104353,,Spice Villa,Pasta,Italian,1332.89,3,47.63934426229508,delhi,4.2,cash,True,,,,3998.67
104354,2024-01-22,Spice Villa,Coffee,Beverages,139.82,5,13.0,kolkata,1.5,card,False,22,1,January,699.0999999999999
104355,2024-04-26,Biryani House,Coffee,Beverages,753.98,4,29.0,chennai,3.9,cash,False,26,4,April,3015.92
104356,2024-06-23,Cafe Aroma,Biryani,Indian,791.62,8,85.0,delhi,4.0,card,False,23,6,June,6332.96
104357,2024-04-17,Pasta Point,Sandwich,Snacks,1228.32,6,44.0,mumbai,2.2,upi,False,17,4,April,7369.92
104358,2024-01-31,Biryani House,Sandwich,Snacks,487.41,4,14.0,mumbai,2.1,card,False,31,1,January,1949.64
104359,2024-06-23,Pasta Point,Pasta,Italian,1337.61,5,73.0,bangalore,2.9,card,False,23,6,June,6688.049999999999
104360,2024-03-23,Wok Station,Burger,Fast Food,1312.45,6,52.0,pune,1.0,upi,False,23,3,March,7874.700000000001
104361,2024-03-31,Cafe Aroma,Paneer Tikka,Indian,765.35,5,74.0,bangalore,3.4,upi,False,31,3,March,3826.75
104362,2024-06-11,Burger Hub,Noodles,Chinese,1250.24,5,33.0,delhi,2.5,cash,False,11,6,June,6251.2
104363,2024-02-09,Spice Villa,Sushi,Japanese,917.06,5,58.0,delhi,2.2,cash,False,9,2,February,4585.299999999999
104364,,Pasta Point,Sushi,Japanese,890.23,4,50.1625,bangalore,3.5,wallet,True,,,,3560.92
104365,2024-05-27,Sushi World,Salad,Healthy,256.48,1,51.0,bangalore,4.9,card,False,27,5,May,256.48
104366,2024-06-27,Sushi World,Sushi,Japanese,344.36,2,90.0,delhi,1.8,cash,False,27,6,June,688.72
104367,2024-05-07,Pizza Nation,Sandwich,Snacks,1449.2,4,80.0,kolkata,3.1,cash,False,7,5,May,5796.8
104368,2024-02-21,Cafe Aroma,Paneer Tikka,Indian,1391.66,7,65.0,delhi,3.0,wallet,False,21,2,February,9741.62
104369,2024-01-12,Burger Hub,Noodles,Chinese,383.6,2,72.0,mumbai,2.2,cash,False,12,1,January,767.2
104370,2024-05-31,Tandoori Express,Noodles,Chinese,926.21,5,41.0,mumbai,2.1,wallet,False,31,5,May,4631.05
104371,2024-02-09,Pasta Point,Pasta,Italian,98.02,6,57.0,delhi,3.3,upi,False,9,2,February,588.12
104372,2024-06-25,Sushi World,Pasta,Italian,955.7,7,52.56410256410256,bangalore,2.4,cash,False,25,6,June,6689.900000000001
104373,2024-02-10,Pizza Nation,Noodles,Chinese,210.61,8,58.0,bangalore,1.4,upi,False,10,2,February,1684.88
104374,2024-01-05,Tandoori Express,Sushi,Japanese,782.16,1,90.0,delhi,1.4,upi,False,5,1,January,782.16
104375,2024-03-09,Tandoori Express,Salad,Healthy,368.11,8,77.0,delhi,4.8,wallet,False,9,3,March,2944.88
104376,2024-03-29,Sushi World,Noodles,Chinese,773.44,2,53.79032258064516,mumbai,2.4,wallet,False,29,3,March,1546.88
104377,2024-01-08,Tandoori Express,Biryani,Indian,516.5,2,13.0,delhi,4.3,card,False,8,1,January,1033.0
104378,2024-02-04,Burger Hub,Pasta,Italian,182.61,8,13.0,hyderabad,2.6,card,False,4,2,February,1460.88
104379,2024-02-14,Wok Station,Coffee,Beverages,503.63,5,32.0,chennai,4.9,card,False,14,2,February,2518.15
104380,2024-02-21,Pizza Nation,Pasta,Italian,963.22,4,82.0,delhi,3.7,wallet,False,21,2,February,3852.88
104381,2024-06-25,Cafe Aroma,Pizza,Fast Food,498.33,2,59.0,chennai,3.8,card,False,25,6,June,996.66
104382,2024-05-13,Tandoori Express,Pizza,Fast Food,1379.75,8,37.0,mumbai,1.2,upi,False,13,5,May,11038.0
104383,2024-03-19,Spice Villa,Sushi,Japanese,856.22,8,45.74074074074074,bangalore,1.9,upi,False,19,3,March,6849.76
104384,2024-04-05,Cafe Aroma,Sushi,Japanese,445.64,6,41.0,delhi,1.1,cash,False,5,4,April,2673.84
104385,2024-05-14,Pizza Nation,Sandwich,Snacks,1152.88,2,64.0,delhi,3.9,upi,False,14,5,May,2305.76
104386,2024-03-14,Spice Villa,Biryani,Indian,607.44,5,51.0,delhi,3.3,upi,False,14,3,March,3037.2000000000003
104387,2024-05-03,Biryani House,Pizza,Fast Food,1015.89,4,30.0,kolkata,1.2,cash,False,3,5,May,4063.56
104388,2024-04-05,Pizza Nation,Sushi,Japanese,1427.08,8,53.0,delhi,5.0,wallet,False,5,4,April,11416.64
104389,2024-04-05,Sushi World,Biryani,Indian,820.19,8,67.0,delhi,4.8,wallet,False,5,4,April,6561.52
104390,2024-02-25,Pasta Point,Salad,Healthy,1035.41,8,81.0,delhi,1.6,wallet,False,25,2,February,8283.28
104391,2024-06-25,Tandoori Express,Pizza,Fast Food,1373.87,3,26.0,bangalore,4.9,upi,False,25,6,June,4121.61
104392,2024-03-26,Healthy Bites,Pizza,Fast Food,1224.3,5,22.0,delhi,1.1,cash,False,26,3,March,6121.5
104393,2024-04-29,Pasta Point,Sandwich,Snacks,815.17,1,87.0,bangalore,1.6,cash,False,29,4,April,815.17
104394,2024-06-18,Healthy Bites,Paneer Tikka,Indian,1122.3,2,23.0,chennai,3.0,cash,False,18,6,June,2244.6
104395,2024-04-20,Biryani House,Noodles,Chinese,1065.6,2,72.0,pune,4.5,wallet,False,20,4,April,2131.2
104396,2024-04-04,Biryani House,Salad,Healthy,856.5,7,12.0,kolkata,3.2,card,False,4,4,April,5995.5
104397,2024-04-04,Healthy Bites,Coffee,Beverages,165.7,6,46.0,bangalore,1.3,card,False,4,4,April,994.1999999999999
104398,2024-01-15,Pizza Nation,Pizza,Fast Food,990.26,8,78.0,bangalore,2.1,cash,False,15,1,January,7922.08
104399,2024-02-05,Healthy Bites,Sushi,Japanese,1307.42,8,58.0,mumbai,2.2,card,False,5,2,February,10459.36
104400,2024-06-11,Cafe Aroma,Pasta,Italian,950.51,7,54.0,bangalore,4.9,wallet,False,11,6,June,6653.57
104401,2024-01-16,Burger Hub,Burger,Fast Food,856.76,2,31.0,kolkata,4.5,wallet,False,16,1,January,1713.52
104402,,Healthy Bites,Sandwich,Snacks,348.52,2,69.0,bangalore,4.3,upi,True,,,,697.04
104403,2024-05-24,Spice Villa,Salad,Healthy,1445.04,6,64.0,bangalore,4.4,upi,False,24,5,May,8670.24
104404,2024-05-28,Biryani House,Pasta,Italian,1218.74,1,69.0,bangalore,2.1,wallet,False,28,5,May,1218.74
104405,2024-05-12,Burger Hub,Biryani,Indian,539.58,5,17.0,chennai,4.1,wallet,False,12,5,May,2697.9
104406,2024-05-29,Spice Villa,Sandwich,Snacks,813.17,1,84.0,chennai,3.0,cash,False,29,5,May,813.17
104407,2024-03-09,Pizza Nation,Paneer Tikka,Indian,1425.26,8,76.0,chennai,1.1,upi,False,9,3,March,11402.08
104408,,Spice Villa,Burger,Fast Food,833.52,3,84.0,kolkata,4.7,wallet,True,,,,2500.56
104409,2024-02-02,Burger Hub,Coffee,Beverages,528.73,5,44.0,mumbai,1.3,upi,False,2,2,February,2643.65
104410,2024-03-28,Burger Hub,Pizza,Fast Food,1495.1,5,14.0,pune,5.0,card,False,28,3,March,7475.5
104411,2024-01-08,Biryani House,Pasta,Italian,916.71,2,17.0,delhi,2.1,card,False,8,1,January,1833.42
104412,2024-04-01,Wok Station,Sandwich,Snacks,1331.42,5,80.0,hyderabad,3.0,wallet,False,1,4,April,6657.1
104413,2024-05-19,Pasta Point,Sandwich,Snacks,217.48,5,48.0,delhi,2.8,upi,False,19,5,May,1087.3999999999999
104414,2024-06-27,Wok Station,Pasta,Italian,1492.35,6,47.94736842105263,mumbai,1.4,wallet,False,27,6,June,8954.099999999999
104415,2024-02-08,Spice Villa,Sushi,Japanese,1237.24,5,62.0,delhi,1.3,cash,False,8,2,February,6186.2
104416,2024-06-25,Cafe Aroma,Pizza,Fast Food,1230.87,5,24.0,chennai,1.4,wallet,False,25,6,June,6154.349999999999
104417,2024-01-05,Pizza Nation,Pasta,Italian,835.75,3,81.0,bangalore,1.7,upi,False,5,1,January,2507.25
104418,2024-01-02,Tandoori Express,Pizza,Fast Food,816.56,4,55.0,bangalore,5.0,wallet,False,2,1,January,3266.24
104419,2024-02-05,Spice Villa,Sushi,Japanese,1228.03,8,45.0,pune,4.0,upi,False,5,2,February,9824.24
104420,2024-03-31,Wok Station,Pizza,Fast Food,888.55,3,28.0,hyderabad,3.0,cash,False,31,3,March,2665.6499999999996
104421,2024-06-16,Biryani House,Salad,Healthy,1071.63,2,21.0,delhi,1.1,upi,False,16,6,June,2143.26
104422,2024-05-24,Cafe Aroma,Salad,Healthy,928.5,1,34.0,chennai,1.9,cash,False,24,5,May,928.5
104423,2024-03-21,Tandoori Express,Biryani,Indian,775.04,5,82.0,delhi,4.3,wallet,False,21,3,March,3875.2
104424,2024-03-12,Burger Hub,Sushi,Japanese,477.84,6,43.0,chennai,1.9,card,False,12,3,March,2867.04
104425,2024-01-12,Tandoori Express,Salad,Healthy,640.31,2,15.0,mumbai,1.6,card,False,12,1,January,1280.62
104426,2024-04-17,Pasta Point,Coffee,Beverages,949.66,5,50.0,pune,2.8,wallet,False,17,4,April,4748.3
104427,2024-03-12,Cafe Aroma,Coffee,Beverages,706.46,2,75.0,mumbai,4.7,upi,False,12,3,March,1412.92
104428,2024-03-14,Spice Villa,Sushi,Japanese,680.98,6,27.0,delhi,2.1,cash,False,14,3,March,4085.88
104429,2024-06-07,Cafe Aroma,Sushi,Japanese,103.18,4,89.0,mumbai,1.2,wallet,False,7,6,June,412.72
104430,2024-04-27,Pizza Nation,Noodles,Chinese,648.46,5,71.0,delhi,1.8,cash,False,27,4,April,3242.3
104431,2024-05-31,Biryani House,Noodles,Chinese,387.62,1,73.0,pune,4.9,upi,False,31,5,May,387.62
104432,2024-03-17,Tandoori Express,Noodles,Chinese,608.82,7,14.0,delhi,3.8,upi,False,17,3,March,4261.740000000001
104433,2024-04-01,Wok Station,Burger,Fast Food,536.27,2,22.0,mumbai,4.6,card,False,1,4,April,1072.54
104434,2024-04-07,Spice Villa,Paneer Tikka,Indian,179.55,2,53.0,delhi,4.2,cash,False,7,4,April,359.1
104435,2024-01-19,Biryani House,Pizza,Fast Food,370.57,4,55.0,mumbai,1.8,cash,False,19,1,January,1482.28
104436,2024-03-16,Healthy Bites,Coffee,Beverages,180.25,2,79.0,bangalore,1.3,wallet,False,16,3,March,360.5
104437,2024-03-06,Cafe Aroma,Pasta,Italian,780.95,3,36.0,mumbai,4.1,card,False,6,3,March,2342.8500000000004
104438,2024-01-20,Healthy Bites,Noodles,Chinese,1396.25,4,29.0,delhi,4.2,card,False,20,1,January,5585.0
104439,2024-04-06,Tandoori Express,Biryani,Indian,621.29,3,24.0,delhi,4.7,card,False,6,4,April,1863.87
104440,,Healthy Bites,Biryani,Indian,1301.28,7,47.0,pune,1.5,card,True,,,,9108.96
104441,2024-02-21,Wok Station,Paneer Tikka,Indian,1406.29,4,17.0,mumbai,2.2,card,False,21,2,February,5625.16
104442,2024-01-01,Sushi World,Biryani,Indian,427.28,5,52.56410256410256,bangalore,1.1,wallet,False,1,1,January,2136.3999999999996
104443,2024-04-06,Wok Station,Noodles,Chinese,1441.21,4,81.0,mumbai,4.6,card,False,6,4,April,5764.84
104444,2024-05-24,Biryani House,Sandwich,Snacks,1389.96,4,86.0,pune,4.5,card,False,24,5,May,5559.84
104445,2024-04-11,Sushi World,Salad,Healthy,653.44,4,61.0,kolkata,3.8,wallet,False,11,4,April,2613.76
104446,2024-02-18,Tandoori Express,Noodles,Chinese,247.47,3,55.0,mumbai,4.2,card,False,18,2,February,742.41
104447,2024-03-30,Biryani House,Pasta,Italian,806.67,3,78.0,bangalore,1.5,wallet,False,30,3,March,2420.0099999999998
104448,2024-03-02,Tandoori Express,Burger,Fast Food,1121.34,8,59.0,kolkata,1.3,upi,False,2,3,March,8970.72
104449,2024-05-12,Healthy Bites,Paneer Tikka,Indian,460.76,3,51.0,hyderabad,2.6,upi,False,12,5,May,1382.28
104450,2024-02-28,Sushi World,Paneer Tikka,Indian,1239.25,7,53.95,hyderabad,3.8,upi,False,28,2,February,8674.75
104451,2024-06-23,Tandoori Express,Paneer Tikka,Indian,1071.6,8,42.0,delhi,2.7,upi,False,23,6,June,8572.8
104452,2024-01-30,Wok Station,Pizza,Fast Food,1353.25,3,86.0,delhi,4.7,wallet,False,30,1,January,4059.75
104453,2024-06-03,Pasta Point,Sushi,Japanese,484.16,3,25.0,pune,3.9,cash,False,3,6,June,1452.48
104454,2024-01-31,Healthy Bites,Paneer Tikka,Indian,1256.54,5,67.0,mumbai,3.3,card,False,31,1,January,6282.7
104455,2024-01-29,Pizza Nation,Burger,Fast Food,715.0,3,21.0,delhi,4.1,card,False,29,1,January,2145.0
104456,2024-06-12,Wok Station,Sandwich,Snacks,1020.87,5,31.0,delhi,4.9,card,False,12,6,June,5104.35
104457,2024-05-02,Pasta Point,Noodles,Chinese,209.95,6,23.0,pune,3.7,card,False,2,5,May,1259.6999999999998
104458,2024-01-07,Pasta Point,Coffee,Beverages,1145.68,7,74.0,delhi,4.1,upi,False,7,1,January,8019.76
104459,,Biryani House,Biryani,Indian,1011.39,1,75.0,mumbai,3.9,card,True,,,,1011.39
104460,2024-06-23,Pizza Nation,Sandwich,Snacks,1462.12,8,89.0,pune,1.3,upi,False,23,6,June,11696.96
104461,2024-05-25,Pasta Point,Sushi,Japanese,124.44,8,56.0,hyderabad,4.2,card,False,25,5,May,995.52
104462,2024-05-21,Spice Villa,Noodles,Chinese,932.38,8,33.0,kolkata,3.3,card,False,21,5,May,7459.04
104463,2024-06-17,Tandoori Express,Noodles,Chinese,1274.94,8,83.0,pune,3.4,wallet,False,17,6,June,10199.52
104464,2024-02-22,Sushi World,Coffee,Beverages,599.81,4,90.0,pune,1.9,cash,False,22,2,February,2399.24
104465,2024-06-01,Pizza Nation,Coffee,Beverages,1300.49,6,71.0,pune,1.8,cash,False,1,6,June,7802.9400000000005
104466,2024-03-13,Cafe Aroma,Salad,Healthy,1323.36,8,81.0,delhi,1.8,upi,False,13,3,March,10586.88
104467,2024-04-26,Sushi World,Burger,Fast Food,425.55,7,16.0,pune,3.5,wallet,False,26,4,April,2978.85
104468,2024-02-16,Wok Station,Noodles,Chinese,1447.38,2,80.0,kolkata,3.2,wallet,False,16,2,February,2894.76
104469,2024-05-15,Pizza Nation,Salad,Healthy,736.24,1,47.0,mumbai,3.1,card,False,15,5,May,736.24
104470,2024-06-03,Biryani House,Pizza,Fast Food,915.33,8,11.0,bangalore,5.0,card,False,3,6,June,7322.64
104471,2024-04-17,Burger Hub,Sushi,Japanese,1062.86,2,51.0,bangalore,2.2,card,False,17,4,April,2125.72
104472,2024-01-17,Spice Villa,Noodles,Chinese,449.51,4,33.0,delhi,2.4,upi,False,17,1,January,1798.04
104473,2024-02-22,Pasta Point,Paneer Tikka,Indian,185.88,6,25.0,delhi,1.5,wallet,False,22,2,February,1115.28
104474,2024-06-17,Biryani House,Burger,Fast Food,1363.91,8,59.0,delhi,2.9,wallet,False,17,6,June,10911.28
104475,,Cafe Aroma,Burger,Fast Food,567.74,5,22.0,delhi,1.7,cash,True,,,,2838.7
104476,2024-03-15,Tandoori Express,Sushi,Japanese,653.83,4,22.0,bangalore,4.0,card,False,15,3,March,2615.32
104477,2024-04-16,Spice Villa,Pasta,Italian,1087.31,5,80.0,hyderabad,1.4,upi,False,16,4,April,5436.549999999999
104478,2024-06-15,Pasta Point,Salad,Healthy,391.19,3,78.0,bangalore,4.9,card,False,15,6,June,1173.57
104479,2024-04-22,Burger Hub,Salad,Healthy,661.16,5,61.0,hyderabad,4.4,upi,False,22,4,April,3305.7999999999997
104480,2024-03-05,Healthy Bites,Pizza,Fast Food,886.01,6,33.0,pune,2.0,card,False,5,3,March,5316.0599999999995
104481,2024-02-29,Sushi World,Paneer Tikka,Indian,781.18,5,17.0,chennai,1.7,cash,False,29,2,February,3905.8999999999996
104482,2024-04-23,Cafe Aroma,Sushi,Japanese,1387.34,3,19.0,hyderabad,3.0,cash,False,23,4,April,4162.0199999999995
104483,,Wok Station,Burger,Fast Food,1358.1,4,17.0,pune,1.2,card,True,,,,5432.4
104484,2024-06-26,Tandoori Express,Sushi,Japanese,1297.25,3,70.0,pune,4.9,card,False,26,6,June,3891.75
104485,2024-04-21,Pizza Nation,Pizza,Fast Food,692.24,3,53.0,delhi,2.2,cash,False,21,4,April,2076.7200000000003
104486,2024-03-02,Wok Station,Burger,Fast Food,849.87,8,48.0,chennai,1.4,upi,False,2,3,March,6798.96
104487,2024-05-17,Spice Villa,Pasta,Italian,542.82,4,45.0,kolkata,2.4,cash,False,17,5,May,2171.28
104488,2024-04-30,Sushi World,Coffee,Beverages,670.99,2,87.0,delhi,1.9,cash,False,30,4,April,1341.98
104489,2024-02-23,Spice Villa,Burger,Fast Food,533.02,8,50.0,kolkata,3.3,card,False,23,2,February,4264.16
104490,2024-05-01,Pasta Point,Pizza,Fast Food,968.59,1,73.0,hyderabad,4.3,wallet,False,1,5,May,968.59
104491,2024-06-23,Wok Station,Paneer Tikka,Indian,195.68,3,16.0,pune,4.4,card,False,23,6,June,587.04
104492,2024-04-29,Wok Station,Noodles,Chinese,1055.39,1,57.0,mumbai,2.8,wallet,False,29,4,April,1055.39
104493,2024-06-11,Sushi World,Coffee,Beverages,610.0,7,72.0,chennai,1.7,upi,False,11,6,June,4270.0
104494,2024-06-10,Wok Station,Biryani,Indian,727.13,7,59.0,delhi,2.5,wallet,False,10,6,June,5089.91
104495,2024-04-10,Tandoori Express,Biryani,Indian,880.56,2,51.0,pune,2.2,wallet,False,10,4,April,1761.12
104496,2024-02-28,Wok Station,Sandwich,Snacks,1411.14,4,19.0,delhi,3.7,card,False,28,2,February,5644.56
104497,2024-03-30,Spice Villa,Sushi,Japanese,939.1,5,78.0,mumbai,2.7,card,False,30,3,March,4695.5
104498,2024-04-18,Spice Villa,Salad,Healthy,1296.21,5,22.0,kolkata,1.9,wallet,False,18,4,April,6481.05
104499,2024-03-09,Pizza Nation,Sushi,Japanese,155.46,8,42.0,delhi,4.5,upi,False,9,3,March,1243.68
104500,2024-02-03,Cafe Aroma,Burger,Fast Food,1035.71,3,51.0,pune,4.7,cash,False,3,2,February,3107.13
104501,2024-05-23,Burger Hub,Coffee,Beverages,799.8,3,17.0,chennai,1.9,wallet,False,23,5,May,2399.3999999999996
104502,2024-05-13,Spice Villa,Pasta,Italian,929.98,7,38.0,bangalore,2.3,cash,False,13,5,May,6509.860000000001
104503,2024-04-09,Pasta Point,Pizza,Fast Food,143.63,6,83.0,bangalore,2.2,wallet,False,9,4,April,861.78
104504,2024-01-16,Spice Villa,Paneer Tikka,Indian,283.03,2,71.0,bangalore,2.7,upi,False,16,1,January,566.06
104505,2024-03-04,Spice Villa,Coffee,Beverages,1497.39,5,50.0,pune,2.9,card,False,4,3,March,7486.950000000001
104506,2024-03-02,Pizza Nation,Sandwich,Snacks,1080.58,2,14.0,delhi,4.9,card,False,2,3,March,2161.16
104507,2024-04-07,Healthy Bites,Salad,Healthy,553.01,4,81.0,mumbai,3.0,cash,False,7,4,April,2212.04
104508,2024-01-18,Cafe Aroma,Sushi,Japanese,119.36,4,18.0,delhi,4.0,upi,False,18,1,January,477.44
104509,2024-01-20,Healthy Bites,Pasta,Italian,692.01,7,24.0,kolkata,1.1,wallet,False,20,1,January,4844.07
104510,2024-03-27,Pasta Point,Sandwich,Snacks,1444.2,5,35.0,delhi,1.3,wallet,False,27,3,March,7221.0
104511,2024-06-16,Wok Station,Pizza,Fast Food,1040.88,2,30.0,hyderabad,1.3,upi,False,16,6,June,2081.76
104512,2024-05-30,Wok Station,Biryani,Indian,104.4,1,30.0,mumbai,4.2,card,False,30,5,May,104.4
104513,2024-04-04,Sushi World,Coffee,Beverages,1456.47,5,12.0,chennai,4.4,upi,False,4,4,April,7282.35
104514,2024-03-01,Healthy Bites,Noodles,Chinese,1136.85,7,48.0,hyderabad,1.8,card,False,1,3,March,7957.949999999999
104515,2024-02-13,Pasta Point,Noodles,Chinese,1382.69,6,89.0,delhi,4.2,card,False,13,2,February,8296.14
104516,2024-02-18,Sushi World,Pizza,Fast Food,1125.71,6,65.0,mumbai,1.9,cash,False,18,2,February,6754.26
104517,2024-06-27,Cafe Aroma,Noodles,Chinese,1352.39,2,41.0,bangalore,4.8,wallet,False,27,6,June,2704.78
104518,2024-02-08,Burger Hub,Paneer Tikka,Indian,1134.3,4,57.0,delhi,1.7,cash,False,8,2,February,4537.2
104519,2024-02-22,Wok Station,Pizza,Fast Food,1421.3,1,84.0,pune,4.5,cash,False,22,2,February,1421.3
104520,2024-05-10,Wok Station,Biryani,Indian,938.7,7,12.0,hyderabad,4.4,wallet,False,10,5,May,6570.900000000001
104521,2024-03-04,Pizza Nation,Sandwich,Snacks,457.67,6,76.0,bangalore,4.9,cash,False,4,3,March,2746.02
104522,2024-01-14,Wok Station,Noodles,Chinese,1178.42,7,68.0,mumbai,3.0,wallet,False,14,1,January,8248.94
104523,2024-06-24,Tandoori Express,Sushi,Japanese,363.48,7,44.0,delhi,3.0,upi,False,24,6,June,2544.36
104524,2024-05-21,Burger Hub,Paneer Tikka,Indian,1368.27,3,29.0,delhi,3.6,cash,False,21,5,May,4104.8099999999995
104525,2024-01-28,Biryani House,Sushi,Japanese,898.73,4,34.0,hyderabad,3.4,wallet,False,28,1,January,3594.92
104526,2024-03-05,Wok Station,Noodles,Chinese,1041.54,2,41.0,mumbai,3.2,card,False,5,3,March,2083.08
104527,2024-04-23,Cafe Aroma,Biryani,Indian,1239.94,3,34.0,pune,2.4,cash,False,23,4,April,3719.82
104528,2024-04-05,Biryani House,Pizza,Fast Food,1261.84,7,47.0,mumbai,2.7,cash,False,5,4,April,8832.88
104529,2024-01-04,Healthy Bites,Sandwich,Snacks,1091.37,1,59.0,delhi,2.0,upi,False,4,1,January,1091.37
104530,,Healthy Bites,Noodles,Chinese,615.36,6,32.0,pune,4.0,card,True,,,,3692.16
104531,2024-01-28,Sushi World,Sushi,Japanese,1218.69,5,60.0,bangalore,1.3,wallet,False,28,1,January,6093.450000000001
104532,2024-01-10,Biryani House,Noodles,Chinese,1432.52,4,86.0,hyderabad,1.0,wallet,False,10,1,January,5730.08
104533,2024-03-05,Burger Hub,Biryani,Indian,584.36,1,45.0,mumbai,4.2,cash,False,5,3,March,584.36
104534,2024-01-23,Biryani House,Paneer Tikka,Indian,559.91,4,47.0,chennai,5.0,upi,False,23,1,January,2239.64
104535,2024-06-22,Tandoori Express,Coffee,Beverages,679.77,6,42.0,bangalore,1.6,card,False,22,6,June,4078.62
104536,2024-03-27,Cafe Aroma,Pasta,Italian,320.3,1,76.0,kolkata,3.5,card,False,27,3,March,320.3
104537,2024-05-10,Spice Villa,Salad,Healthy,607.93,1,21.0,delhi,2.7,wallet,False,10,5,May,607.93
104538,2024-01-20,Tandoori Express,Biryani,Indian,1188.26,8,66.0,delhi,1.4,upi,False,20,1,January,9506.08
104539,2024-05-17,Pizza Nation,Coffee,Beverages,1435.31,2,24.0,delhi,3.1,wallet,False,17,5,May,2870.62
104540,2024-05-15,Sushi World,Salad,Healthy,1209.46,4,23.0,kolkata,3.8,upi,False,15,5,May,4837.84
104541,2024-04-24,Tandoori Express,Noodles,Chinese,407.86,6,49.0,mumbai,4.9,wallet,False,24,4,April,2447.16
104542,2024-05-11,Sushi World,Paneer Tikka,Indian,1057.02,1,26.0,delhi,2.7,cash,False,11,5,May,1057.02
104543,2024-06-18,Pasta Point,Noodles,Chinese,1212.7,4,85.0,delhi,2.8,card,False,18,6,June,4850.8
104544,2024-04-04,Tandoori Express,Pizza,Fast Food,557.44,7,60.0,delhi,1.6,wallet,False,4,4,April,3902.0800000000004
104545,2024-03-13,Spice Villa,Biryani,Indian,729.87,6,74.0,delhi,4.4,wallet,False,13,3,March,4379.22
104546,2024-04-09,Wok Station,Paneer Tikka,Indian,731.94,2,61.0,hyderabad,4.7,upi,False,9,4,April,1463.88
104547,2024-05-06,Healthy Bites,Paneer Tikka,Indian,780.65,4,14.0,hyderabad,3.8,cash,False,6,5,May,3122.6
104548,2024-05-10,Biryani House,Paneer Tikka,Indian,1408.78,3,73.0,mumbai,3.9,upi,False,10,5,May,4226.34
104549,2024-06-05,Pizza Nation,Sandwich,Snacks,233.54,7,45.0,pune,4.0,upi,False,5,6,June,1634.78
104550,2024-02-07,Tandoori Express,Salad,Healthy,764.16,6,34.0,delhi,4.4,card,False,7,2,February,4584.96
104551,2024-04-05,Pasta Point,Burger,Fast Food,622.38,5,81.0,mumbai,4.3,wallet,False,5,4,April,3111.9
104552,2024-03-13,Spice Villa,Sushi,Japanese,1091.99,4,22.0,kolkata,4.5,cash,False,13,3,March,4367.96
104553,2024-01-09,Sushi World,Pizza,Fast Food,735.0,5,78.0,hyderabad,2.2,wallet,False,9,1,January,3675.0
104554,2024-02-15,Cafe Aroma,Paneer Tikka,Indian,396.5,6,69.0,delhi,4.8,wallet,False,15,2,February,2379.0
104555,2024-03-09,Pizza Nation,Pasta,Italian,531.08,1,10.0,delhi,1.7,upi,False,9,3,March,531.08
104556,2024-01-03,Pizza Nation,Pasta,Italian,1280.25,8,12.0,bangalore,3.1,card,False,3,1,January,10242.0
104557,2024-01-02,Healthy Bites,Pasta,Italian,875.72,6,66.0,pune,1.8,upi,False,2,1,January,5254.32
104558,2024-01-15,Tandoori Express,Pasta,Italian,1196.57,4,59.0,hyderabad,3.0,upi,False,15,1,January,4786.28
104559,2024-03-14,Tandoori Express,Salad,Healthy,873.11,6,25.0,pune,1.7,upi,False,14,3,March,5238.66
104560,2024-06-23,Pasta Point,Paneer Tikka,Indian,1149.59,3,25.0,chennai,3.3,card,False,23,6,June,3448.7699999999995
104561,2024-06-07,Pizza Nation,Sandwich,Snacks,345.0,1,22.0,delhi,4.1,cash,False,7,6,June,345.0
104562,2024-06-13,Healthy Bites,Pizza,Fast Food,904.64,3,10.0,pune,2.9,upi,False,13,6,June,2713.92
104563,2024-02-01,Pizza Nation,Sandwich,Snacks,1403.76,6,89.0,hyderabad,3.8,wallet,False,1,2,February,8422.56
104564,2024-02-23,Wok Station,Paneer Tikka,Indian,769.43,2,23.0,bangalore,2.1,wallet,False,23,2,February,1538.86
104565,2024-04-14,Pizza Nation,Burger,Fast Food,235.75,5,81.0,bangalore,4.3,wallet,False,14,4,April,1178.75
104566,2024-06-14,Burger Hub,Pasta,Italian,954.94,3,34.0,hyderabad,2.5,upi,False,14,6,June,2864.82
